date,sun_distance_au,sun_influence,jupiter_distance_au,jupiter_influence,saturn_distance_au,saturn_influence,venus_distance_au,venus_influence,mars_distance_au,mars_influence,total_planetary_influence,total_influence,coherence_mean,coherence_median,coherence_std,coherence_count,year
2024-04-27,150568597.80824316,1.468604956757724e-11,893146629.4721333,3.9838994215551584e-16,1541844663.1655033,4.004568294853413e-17,253249847.86074117,1.2707473785998433e-17,297958931.13856477,1.2052328555212843e-18,4.523483317455698e-16,1.4686501915908987e-11,0.013128245471425527,0.016793925259316236,0.7298637354487819,42755,2024
2024-04-28,150608395.92731303,1.467828904503791e-11,893845257.8493963,3.977674233324269e-16,1539896802.3726475,4.0147056949735563e-17,253561556.7824953,1.2676249823589791e-17,297395964.9724726,1.2098001503079169e-18,4.518005302560602e-16,1.4678740845568166e-11,0.014844272081766346,0.027854331478981812,0.7188097342843549,42172,2024
2024-04-29,150648030.8537393,1.4670566456538842e-11,894514899.977876,3.971721015025857e-16,1537925295.0092676,4.025005408625073e-17,253866108.30376714,1.2645853836362244e-17,296833174.47142804,1.2143920190376235e-18,4.512824014442363e-16,1.4671017738940286e-11,0.01849877856580622,0.03459875663896418,0.7148542217720093,43627,2024
2024-04-30,150687459.38384485,1.4662890128368235e-11,895155461.5859947,3.966038824980365e-16,1535930538.585061,4.035466974272389e-17,254163420.20944858,1.26162857429109e-17,296270490.5318189,1.2190092036380065e-18,4.507938471873093e-16,1.4663340922215422e-11,0.009492009124765662,0.013971871583389611,0.7135170969530545,41882,2024
2024-05-01,150726631.10351333,1.4655269763180838e-11,895766841.9093658,3.960626857243045e-16,1533912938.1001275,4.046089891128784e-17,254453404.7270868,1.2587546156244548e-17,295707841.83761466,1.223652478870727e-18,4.503347832707076e-16,1.4655720097964107e-11,0.002627165066819506,-0.0015094214046086647,0.7140320750137789,43632,2024
2024-05-02,150765489.47907108,1.4647716223053148e-11,896348934.6399603,3.9554844323947873e-16,1531872909.1908066,4.056873600937021e-17,254735969.79307264,1.2559636253076012e-17,295145157.2318213,1.2283226333773502e-18,4.499051381353024e-16,1.4648166128191282e-11,0.006433025843020083,0.01993156952671498,0.720501294930182,41593,2024
2024-05-03,150803973.62374255,1.4640241182576714e-11,896901629.7337953,3.950610981000875e-16,1529810881.663971,4.0678174672372764e-17,255011020.93359312,1.2532557586012771e-17,294582368.607648,1.2330204457156097e-18,4.495048508041887e-16,1.464069068742752e-11,0.004052605047934777,0.005345446260298557,0.7165944693631787,43048,2024
2024-05-04,150842020.92055136,1.463285661760359e-11,897424816.3095299,3.9460060177676343e-16,1527727303.2302952,4.0789207530518977e-17,255278463.90426052,1.2506311825607461e-17,294019414.2754838,1.2377466555625006e-18,4.491338677884524e-16,1.463330575147138e-11,0.008844525907951872,0.01797000623493791,0.7169569792857164,43049,2024
2024-05-05,150879570.57011995,1.462557411721258e-11,897918386.767651,3.941669105334283e-16,1525622642.9860334,4.090182599345931e-17,255538208.10344788,1.2480900431988936e-17,293456242.54125124,1.2425019321382434e-18,4.487921388910148e-16,1.462602290935147e-11,0.0035870610109182627,0.006847832920014153,0.7262491393352272,42755,2024
2024-05-06,150916567.8441777,1.461840406219023e-11,898382241.9489906,3.9375998093499637e-16,1523497393.896842,4.1016020082952836e-17,255790170.48824665,1.2456324283482466e-17,292892814.92133814,1.247286844645408e-18,4.484796121460771e-16,1.4618852541802377e-11,0.016581411814978814,0.03559860311189101,0.7181283360774915,43933,2024
2024-05-07,150952968.41599926,1.461135479226906e-11,898816296.6662902,3.9337976506829454e-16,1521352073.4027944,4.113177836260008e-17,256034279.34906632,1.2432583325021927e-17,292329108.17216974,1.2521018418577464e-18,4.481962285977744e-16,1.4611802988497655e-11,-0.0017316736825824643,-0.00637110037000356,0.7136942662856737,43341,2024
2024-05-08,150988741.81480947,1.460443194629933e-11,899220484.503333,3.930262064359833e-16,1519187221.5162303,4.124908800162027e-17,256270477.04687,1.2409676322046254e-17,291765114.3580691,1.2569472479308195e-18,4.479419180075807e-16,1.4604879888217338e-11,0.007142499856559308,0.011666908746151068,0.7163091941771769,43338,2024
2024-05-09,151023873.08529142,1.4597638151876477e-11,899594760.7129045,3.926992375279963e-16,1517003396.4679604,4.1367934973730017e-17,256498720.9280801,1.2387600793043534e-17,291200838.6507456,1.2618232777607896e-18,4.477165965725306e-16,1.4598085868473048e-11,0.0041253715898447,0.004614429554837378,0.7156807813729212,42462,2024
2024-05-10,151058362.23062906,1.459097314396556e-11,899939102.5340911,3.923987796409126e-16,1514801168.7824757,4.148830434711566e-17,256718982.16157037,1.2366353141646044e-17,290636295.29042953,1.266730068943183e-18,4.475201671986175e-16,1.4591420664132758e-11,0.010105750317530453,0.01765081260828879,0.7130234242076982,41594,2024
2024-05-11,151092221.7503305,1.4584434250305034e-11,900253507.0870951,3.9212474478577933e-16,1512581115.150751,4.161018059317359e-17,256931242.93368426,1.234592894274997e-17,290071502.73512423,1.271667722005346e-18,4.473525220437083e-16,1.4584881602827077e-11,0.0056030072828083715,0.014002586235385231,0.7268678057489275,41880,2024
2024-05-12,151125473.1353306,1.457801707552505e-11,900537987.7175746,3.9187703891111193e-16,1510343813.3429625,4.173354784613345e-17,257135492.89583325,1.2326323294538025e-17,289506479.14035106,1.2766363391640391e-18,4.472135463909475e-16,1.457846428907144e-11,0.009117778121612562,0.017710085372597432,0.7149875741718204,41882,2024
2024-05-13,151158143.2884228,1.4571716196577395e-11,900792569.8984679,3.916555654737158e-16,1508089838.8124042,4.185839007603604e-17,257331725.77556053,1.2307531148731795e-17,288941238.95174754,1.281636054589859e-18,4.471031227530735e-16,1.4572163299700146e-11,0.009229347905453891,0.0189884234673132,0.7194512654286958,41593,2024
2024-05-14,151190261.55963778,1.4565525736741624e-11,901017287.5640738,3.9146022860209456e-16,1505819762.9828632,4.198469117287579e-17,257519936.7392837,1.2289547563914349e-17,288375790.8478824,1.2866670536930435e-18,4.470211343925777e-16,1.4565972757876018e-11,0.009336513605370802,0.012054349104238943,0.7080763521555578,42755,2024
2024-05-15,151221857.67556724,1.4559439765195758e-11,901212180.3099855,3.9129093548524123e-16,1503534152.7899458,4.211243496320061e-17,257700120.68888697,1.2272367866319312e-17,287810136.83835757,1.2917295827129276e-18,4.469674678974741e-16,1.4559886732663655e-11,-0.012890458491303472,-0.035685134895348414,0.7194897508180099,42172,2024
2024-05-16,151252960.51180372,1.455345253282139e-11,901377291.4987508,3.911475979618287e-16,1501233570.9258995,4.2241605187998537e-17,257872271.37612692,1.2255987730892602e-17,287244272.12209845,1.2968239517679547e-18,4.469420148324878e-16,1.4553899474836222e-11,0.004580953103029535,0.010120598897420119,0.7152012637866033,42172,2024
2024-05-17,151283597.48289338,1.4547558588412374e-11,901512667.0763154,3.9103013348647085e-16,1498918576.3185525,4.23721854671523e-17,258036381.07926455,1.2240403208248706e-17,286678185.30195975,1.301950534758638e-18,4.469446726966305e-16,1.454800553308507e-11,0.0045363918602804015,0.01489346096985812,0.7152998362038421,42173,2024
2024-05-18,151313794.27685282,1.4541752828293846e-11,901618354.8175256,3.9093846572227595e-16,1496589724.5335686,4.2504159267664914e-17,258192440.56524685,1.2225610724569515e-17,286111858.63988084,1.307109768876364e-18,4.469753454833867e-16,1.454219980363933e-11,-0.00244247221926115,0.0018019484273673514,0.7206793129286359,43638,2024
2024-05-19,151343574.68428755,1.4536030527659122e-11,901694403.7239465,3.9087252500235916e-16,1494247567.947288,4.263750988448333e-17,258340439.09874165,1.2211607077394822e-17,285545268.14881647,1.3123021555749108e-18,4.470339441198122e-16,1.4536477561603242e-11,0.0010072991156911803,-0.007873375305409177,0.7110499053675758,43049,2024
2024-05-20,151372960.32249415,1.4530387392024778e-11,901740863.3456373,3.9083224885970336e-16,1491892655.6677155,4.2772220435614555e-17,258480364.31596595,1.219838944454087e-17,284978383.4206582,1.3175282639984571e-18,4.471203870038572e-16,1.4530834512411781e-11,0.00106882806752137,0.000548272689622674,0.7232233195240765,43343,2024
2024-05-21,151401970.11387593,1.4524819655712814e-11,901757782.8661925,3.9081758276564255e-16,1489525533.2843163,4.290827386735897e-17,258612201.84098098,1.2185955417532329e-17,284411167.17860913,1.3227887370765926e-18,4.472346007876104e-16,1.45252668903136e-11,-0.0018437277050883422,-0.008234198847951454,0.7102871339378645,43343,2024
2024-05-22,151430619.4438814,1.4519324241517098e-11,901745209.8718514,3.9082848114682336e-16,1487146742.6090002,4.3045652960598366e-17,258735934.58532026,1.2174303064889282e-17,283843574.6233275,1.3280842997491304e-18,4.473765214720601e-16,1.451977161803857e-11,0.001100599306429101,0.001677901185828043,0.7165752997910607,42464,2024
2024-05-23,151458919.00073922,1.4513898980886472e-11,901703188.8222,3.9086490866729095e-16,1484756821.6292179,4.318434032532194e-17,258851541.74356323,1.2163431023874444e-17,283275552.716824,1.3334157680533543e-18,4.475460957845407e-16,1.4514346526982257e-11,0.005006073083031757,0.013224193463583146,0.7158357761702944,42756,2024
2024-05-24,151486873.3868497,1.4508542877193678e-11,901631759.347585,3.9092684166975836e-16,1482356304.9166114,4.332431836875785e-17,258958997.57742462,1.215333861189331e-17,282707039.6083707,1.3387840571733879e-18,4.47743282707583e-16,1.4508990620476385e-11,0.003369252889912145,0.005175510348567908,0.7162004341311649,41883,2024
2024-05-25,151514479.67726,1.450325637836569e-11,901530954.5991346,3.910142695831317e-16,1479945724.7036364,4.346556922372463e-17,259058270.1573227,1.2144025941734934e-17,282137964.4345238,1.34419018619383e-18,4.479680549347851e-16,1.4503704346420624e-11,-0.0006094329467785523,-0.0003431401072511553,0.7191676903406079,43047,2024
2024-05-26,151541726.1602058,1.449804161391246e-11,901400799.9415188,3.911271960473524e-16,1477525612.7475061,4.360807462878115e-17,259149320.281025,1.2135494020286778e-17,281568247.701983,1.349635277415116e-18,4.482203999738355e-16,1.4498489834312433e-11,0.007886479084834827,0.008927142991689641,0.723856527686614,42755,2024
2024-05-27,151568591.5036461,1.4492902549881232e-11,901241312.2781441,3.912656395058302e-16,1475096502.96073,4.375181575972912e-17,259232100.79186153,1.212774481025697e-17,280997802.3827685,1.355120548749869e-18,4.485003206245662e-16,1.4493351050201857e-11,0.005114635337482029,0.006067716643587713,0.726447986941994,42463,2024
2024-05-28,151595044.54197103,1.4487845024971944e-11,901052500.22672,3.914296330760338e-16,1472658934.640487,4.389677302077335e-17,259306556.46832332,1.2120781239276419e-17,280426535.7361941,1.3606472987658169e-18,4.488078346348494e-16,1.448829383280658e-11,0.00881209283981408,0.013511983100152856,0.7168906910180367,42173,2024
2024-05-29,151621044.7879624,1.4482876648220057e-11,900834365.2458194,3.916192236082328e-16,1470213456.0226617,4.404292581036046e-17,259372624.57240692,1.2114607148643641e-17,279854351.7609726,1.3662168850076912e-18,4.491429734522446e-16,1.4483325791193509e-11,-0.006200178244251205,-0.02594765954985333,0.7204102289010571,41594,2024
2024-05-30,151646543.68559983,1.4478006555805597e-11,900586903.6968672,3.9183446994091686e-16,1467760627.8457623,4.419025227977899e-17,259430236.0629165,1.2109227181452652e-17,279281154.10978466,1.3718306969619363e-18,4.495057800991105e-16,1.4478456061585695e-11,-0.0016123415048433982,-0.017209046423361764,0.7221793437527393,42173,2024
2024-05-31,151671486.56262812,1.4473245035346171e-11,900310109.747677,3.9207544042746285e-16,1465301026.6199431,4.433872910274362e-17,259479317.43226156,1.210464661412874e-17,278706849.27512753,1.3774901253297387e-18,4.49896306269665e-16,1.4473694931652441e-11,0.00027069197781295527,0.0037336956467283484,0.7136400737915161,42172,2024
2024-06-01,151695815.21971923,1.4468603030169585e-11,900003978.9821479,3.9234220984323507e-16,1462835247.3127432,4.448833127394511e-17,259519793.11077434,1.2100871136564901e-17,278131349.85053974,1.3831965294044471e-18,4.503146087831495e-16,1.4469053344778368e-11,0.0021051767572681282,0.002516510036025861,0.7285731602945239,41019,2024
2024-06-02,151719471.07040074,1.4464091540278745e-11,899668512.5352087,3.9263485582103213e-16,1460363905.1497493,4.46390319561135e-17,259551588.3662481,1.2097906587393225e-17,277554577.6409631,1.3889512047426246e-18,4.507607455692815e-16,1.4464542301024314e-11,0.004667843263288569,0.012269790897797762,0.7301055834180671,41307,2024
2024-06-03,151742398.6733291,1.4459720950426814e-11,899303721.473143,3.9295345504904415e-16,1457887636.196137,4.4790802397933213e-17,259574632.560745,1.209575865687495e-17,276976466.3182609,1.394755354210099e-18,4.512347714580624e-16,1.4460172185198272e-11,0.009050513677600581,0.012981726394445569,0.7234134536932599,41593,2024
2024-06-04,151764549.3550449,1.4455500342863399e-11,898909630.9786491,3.9329807960739773e-16,1455407096.4032152,4.4943611944944845e-17,259588862.49190798,1.209443258229854e-17,276396963.2265265,1.4006100665647723e-18,4.517367342012059e-16,1.44559520795976e-11,-0.00013798541115440366,-0.010681479356500202,0.7272975674451196,42463,2024
2024-06-05,151785884.45295185,1.445143688411525e-11,898486283.7462263,3.936687939577759e-16,1452922958.962528,4.509742815663464e-17,259594225.38575217,1.2093932875589174e-17,275816029.92581624,1.40651630711036e-18,4.522666712971101e-16,1.4451889150786548e-11,0.007362945498875805,0.008797774420932505,0.7174107958339812,42172,2024
2024-06-06,151806377.62557992,1.4447535390573577e-11,898033741.9751985,3.9406565312333807e-16,1450435910.1391704,4.525221702289724e-17,259590681.0270801,1.2094263130345091e-17,275233641.2140556,1.4124749236327027e-18,4.528246082002131e-16,1.4447988215181777e-11,0.00954225629061939,0.01300811641004572,0.7189530075426555,42755,2024
2024-06-07,151826015.7890234,1.4443798156074088e-11,897552087.5649291,3.9448870241399756e-16,1447946644.1591423,4.5407943247447435e-17,259578202.61593416,1.2095425946126714e-17,274649782.69358534,1.4184866676165108e-18,4.534105582751882e-16,1.4444251566632364e-11,0.010471474082904025,0.01952809736764108,0.7187159863256921,42462,2024
2024-06-08,151844798.55375245,1.4440225064523096e-11,897041420.5370094,3.9493797869025383e-16,1445455858.0047116,4.556457054676253e-17,259556776.23266196,1.2097422980708432e-17,274064447.3298407,1.4245522267752315e-18,4.540245244445e-16,1.444067908904754e-11,0.005590302241346081,0.009165858294722235,0.7242808729156717,43339,2024
2024-06-09,151862736.42568392,1.44368139366063e-11,896501856.1522374,3.954135127720821e-16,1442964246.9608667,4.57220619116429e-17,259526399.15927878,1.210025510733211e-17,273477631.69520384,1.4306722621486516e-18,4.546665020532057e-16,1.4437268603108353e-11,-0.002470705559895972,-0.010226846395750281,0.7189505833872588,41593,2024
2024-06-10,151879848.31287295,1.4433561007169353e-11,895933521.4457514,3.9591533237165547e-16,1440472501.4543076,4.588037979545915e-17,259487077.5650387,1.2103922630019369e-17,272889332.5798782,1.4368474427875422e-18,4.553364822399215e-16,1.4434016343651593e-11,0.012063855414550233,0.025454548570501525,0.7074781626884864,41593,2024
2024-06-11,151896158.93355122,1.4430461419917763e-11,895336551.8803568,3.964434649423682e-16,1437981305.2978737,4.603948621909423e-17,259438824.11484736,1.2108425505365858e-17,272299544.4164172,1.4430784731725546e-18,4.560344551400008e-16,1.4430917454372903e-11,0.0007155381754990053,-0.001197252412757257,0.733793468666717,42172,2024
2024-06-12,151911696.57847986,1.4427509653539163e-11,894711088.5855575,3.9699794003406905e-16,1435491335.0968485,4.619934280513701e-17,259381655.9248333,1.2113763531684741e-17,271708257.64830804,1.449366111634876e-18,4.567604124825256e-16,1.4427966413951645e-11,-0.0041612978399775515,-0.009531993119905751,0.7135797522105503,42464,2024
2024-06-13,151926491.45227063,1.4424699836907813e-11,894057276.3555601,3.9757879099856303e-16,1433003260.3969862,4.635991076587055e-17,259315593.07506505,1.2119936486180747e-17,271115457.9154605,1.4557111807230865e-18,4.575143494313374e-16,1.4425157351257243e-11,-0.004219845879004948,-0.007743700444648069,0.7158727773924614,42463,2024
2024-06-14,151940574.6104638,1.442202595054684e-11,893375262.3418281,3.9818605609706653e-16,1430517744.149028,4.652115087099215e-17,259240657.69469792,1.2126944208822048e-17,270521125.7926435,1.4621145719923747e-18,4.582962657488731e-16,1.4422484246812589e-11,0.012345027835335783,0.021407786537866583,0.7087849343060949,43637,2024
2024-06-15,151953977.37183928,1.4419481937535354e-11,892665195.2382729,3.9881977918337517e-16,1428035443.1613255,4.6683023415783786e-17,259156873.5065401,1.2134786643429908e-17,269925236.78845614,1.4685772481361626e-18,4.59106166490725e-16,1.4419941043701845e-11,0.01422644673997158,0.030754483415291557,0.7185876637122275,43342,2024
2024-06-16,151966731.01760325,1.441706175982075e-11,891927224.7066838,3.9948001018357645e-16,1425557008.343035,4.6845488202733495e-17,259064265.6545726,1.214346385239049e-17,269327761.34861404,1.4751002451415207e-18,4.59944062483842e-16,1.4417521703883233e-11,0.008399952600638198,0.007407329266656937,0.730241694294035,43933,2024
2024-06-17,151978866.56722826,1.4414759439937378e-11,891161500.7944902,4.00166805592546e-16,1423083084.6676419,4.7008504541744e-17,258962860.61658293,1.2152976023430436e-17,268728664.6701858,1.4816846766013913e-18,4.608099708343219e-16,1.4415220249908213e-11,0.004780026524753883,0.004104422983197837,0.7240210674208177,43342,2024
2024-06-18,151990414.42343035,1.44125691275254e-11,890368173.132406,4.0088022917970124e-16,1420614310.9015143,4.717203126663671e-17,258852686.00398088,1.2163323487019287e-17,268127906.20533222,1.4883317416333009e-18,4.617039156749905e-16,1.4413030831441074e-11,0.012417921474769963,0.02705600415386387,0.7187651400732624,43637,2024
2024-06-19,152001403.69846243,1.4410485226234233e-11,889547389.7595094,4.0162035304658303e-16,1418151319.2491508,4.733602675840863e-17,258733770.06446612,1.2174506761863884e-17,267525438.81477746,1.495042737019308e-18,4.6262592930387485e-16,1.4410947852163536e-11,-0.0015196783689347998,0.0010676209148205473,0.7239693721376457,42172,2024
2024-06-20,152011861.07821354,1.440850260814228e-11,888699295.5158004,4.023872590988268e-16,1415694735.166876,4.7500448958570134e-17,258606140.73782825,1.2186526642934352e-17,266921207.63167012,1.501819073084345e-18,4.635760537734156e-16,1.4408966184196053e-11,-0.010303405803572696,-0.01768953167238581,0.7177097646982215,42755,2024
2024-06-21,152021809.16618457,1.4406616926576221e-11,887824030.0779437,4.0318104087415194e-16,1413245177.6739893,4.766525534997857e-17,258469824.18773612,1.2199384339870523e-17,266315148.81931102,1.5086622914111822e-18,4.645543428554122e-16,1.4407081480919076e-11,-0.0030966480057567094,0.0034741910904985676,0.7198558259939628,41303,2024
2024-06-22,152031264.38779396,1.4404825011993893e-11,886921725.8879853,4.040018055089121e-16,1410803260.5071096,4.78304028805158e-17,258324842.85669348,1.2213081662084327e-17,265707188.5348567,1.515574080917552e-18,4.655608641324299e-16,1.4405290572858025e-11,0.005865778667326818,0.010123106253494357,0.7194514177470943,42172,2024
2024-06-23,152040234.71328273,1.4403125301948593e-11,885992506.3985639,4.0484967546224954e-16,1408369594.3712966,4.7995847810247505e-17,258171213.25968623,1.2227621231009864e-17,265097242.50010273,1.522556287606608e-18,4.665957007911135e-16,1.4403591897649384e-11,0.008383260020341454,0.013304073046421797,0.7115567097302744,42172,2024
2024-06-24,152048717.62111995,1.4401518225241209e-11,885036485.1558794,4.057247895176188e-16,1405944790.3153887,4.816154547745213e-17,258008943.89717287,1.2243006684110343e-17,264485216.56608722,1.5296109132083015e-18,4.676589525923896e-16,1.4401985884193801e-11,-0.0011541129789086725,-0.0031122573392165682,0.721096157778437,41882,2024
2024-06-25,152056698.79077768,1.4400006447796592e-11,884053766.1822081,4.0662730262265185e-16,1403529463.9389987,4.83274500008404e-17,257838033.75221398,1.2259242826755242e-17,263871008.49731028,1.5367400995384172e-18,4.687507355497859e-16,1.4400475198532142e-11,0.01945734210153686,0.03563704345465492,0.7118439140752252,42462,2024
2024-06-26,152064151.92000976,1.439859490566155e-11,883044445.8775575,4.075573843380674e-16,1401124239.841446,4.8493513956669665e-17,257658471.77259928,1.2276335693412171e-17,263254510.91927922,1.5439460985348036e-18,4.698711800866839e-16,1.4399064776841637e-11,0.00303616284885024,-0.00266874312898875,0.7140713458083912,42755,2024
2024-06-27,152071039.81972823,1.4397290596414031e-11,882008616.3099911,4.085152159814063e-16,1398729755.5882022,4.8659688080508885e-17,257470237.52820563,1.229429249889005e-17,262635615.07590154,1.551231231441038e-18,4.710204277922463e-16,1.4397761616841824e-11,-0.0007344512022874292,-0.007992778234159299,0.7217166551467891,42173,2024
2024-06-28,152077316.64961272,1.4396102155153851e-11,880946369.4539182,4.095009868390983e-16,1396346664.5653722,4.882592103885933e-17,257273302.96363845,1.2313121485628584e-17,262014214.86148062,1.5585978429693293e-18,4.721986272065555e-16,1.4396574353781057e-11,0.014855977862224453,0.03255025327003539,0.7222139225365067,42464,2024
2024-06-29,152082930.946747,1.439503928106639e-11,879857801.7901763,4.105148899643347e-16,1393975637.3584087,4.8992159298999225e-17,257067634.95717514,1.2332831692899364e-17,261390210.59170574,1.5660482566132628e-18,4.734059292128466e-16,1.4395512686995604e-11,0.007980084268130449,0.009141201594596964,0.7198736756326753,42174,2024
2024-06-30,152087829.03495413,1.439411209264888e-11,878743018.720933,4.1155711805532337e-16,1391617361.5875983,4.915834710557142e-17,256853198.3205599,1.2353432681373073e-17,260763512.11863345,1.5735847359391252e-18,4.746424825782071e-16,1.4394586735131459e-11,0.0051473221870199665,0.01638022817510317,0.7242986371308728,42756,2024
2024-07-01,152091958.45664874,1.4393330479308644e-11,877602138.3954949,4.126278597887196e-16,1389272540.342091,4.932442655780837e-17,256629958.91307586,1.2374934243241734e-17,260134041.0722001,1.581209454805237e-18,4.759084300445748e-16,1.4393806387738689e-11,-0.0026185291645841715,-0.010437996136794189,0.711493229305061,43049,2024
2024-07-02,152095271.16033718,1.4392703499661623e-11,876435294.685868,4.1372729686065936e-16,1386941889.4499598,4.9490337774077345e-17,256397886.62356496,1.2397346120858601e-17,259501732.1397597,1.5889244780507192e-18,4.77203905233646e-16,1.4393180703566857e-11,-0.0008886515731488507,-0.0022228790831217062,0.710988045351738,43049,2024
2024-07-03,152097726.23854473,1.4392238865134825e-11,875242639.1410135,4.1485560191194374e-16,1384626133.8558204,4.965601912731373e-17,256156958.0291984,1.242067775199183e-17,258866533.35835853,1.5967317535052249e-18,4.785290305447545e-16,1.439271739416537e-11,0.0027280778116724673,-0.0017102670499178473,0.7131343265902721,43343,2024
2024-07-04,152099292.0319967,1.4391942543474445e-11,874024341.8046654,4.1601293746839167e-16,1382326003.4159749,4.9821407531352975e-17,255907158.55361545,1.2444938058895917e-17,258228405.4330044,1.6046331157423661e-18,4.798839161743829e-16,1.439242242739062e-11,0.005958910190053042,0.01483407417388367,0.71332489215024,42756,2024
2024-07-05,152099947.43448895,1.4391818513258154e-11,872780590.8567466,4.171994559621264e-16,1380042228.4858913,4.9986438752562873e-17,255648483.95254987,1.2470135298366131e-17,257587320.15973586,1.6126303012041762e-18,4.812686603142596e-16,1.4392299781918468e-11,-0.0028395593505129504,-0.004580381569459643,0.7096743665023421,42756,2024
2024-07-06,152099682.29656467,1.439186868851369e-11,871511591.1666822,4.184153007810212e-16,1377775535.729858,5.015104771606682e-17,255380940.9998964,1.2496276986115557e-17,256943258.14073327,1.6207249729335796e-18,4.826833504561372e-16,1.4392351371864146e-11,0.0006438270910624152,-0.007265861026505901,0.7133627322465723,42757,2024
2024-07-07,152098496.94938773,1.4392093009302355e-11,870217562.0083398,4.1966060813830477e-16,1375526644.5665457,5.0315168775760627e-17,255104547.35231543,1.2523369899016501e-17,256296206.09534955,1.6289187515619844e-18,4.8412806556464395e-16,1.439257713736792e-11,-0.0025073150353595508,-0.001952830359790087,0.7095965768804023,43638,2024
2024-07-08,152096401.01913413,1.4392489666038324e-11,868898734.3174903,4.209355094217675e-16,1373296264.5438561,5.0478735924959696e-17,254819330.71077695,1.2551420145235333e-17,255646154.13552243,1.637213248166241e-18,4.856028787401287e-16,1.4392975268917063e-11,0.013625418819689147,0.02278943395326225,0.7127075109005933,41883,2024
2024-07-09,152093411.81665552,1.439305540373914e-11,867555347.9116496,4.222401336329846e-16,1371085093.7378826,5.064168293832118e-17,254525327.51750234,1.2580433280364357e-17,254993093.34554562,1.6456100947058762e-18,4.87107859946376e-16,1.4393542511599086e-11,0.017731983098323422,0.0415755220645456,0.7243957477356884,41594,2024
2024-07-10,152089552.621855,1.4393785845881165e-11,866187649.0215191,4.235746095820607e-16,1368893818.0643423,5.080394345073519e-17,254222581.47927308,1.2610414442004687e-17,254337013.89164048,1.6541109689744426e-18,4.88643078443775e-16,1.439427448895961e-11,0.0020794391966902867,0.0075361635868740635,0.7104901545838271,41593,2024
2024-07-11,152084851.13297397,1.4394675786852957e-11,864795888.337402,4.2493906763376624e-16,1366723111.2454283,5.096545099004597e-17,253911142.18139884,1.2641368477219944e-17,253677903.73289436,1.662717612823969e-18,4.902086047138562e-16,1.4395165995457671e-11,0.00897219751936947,0.01048140430386494,0.7170974669040568,41884,2024
2024-07-12,152079338.24900025,1.4395719421270343e-11,863380319.6109641,4.2633364095319257e-16,1364573635.121921,5.1126138985186026e-17,253591063.97444007,1.2673300044763723e-17,253015747.8654575,1.6714318441889135e-18,4.918045118273312e-16,1.439621122578217e-11,-0.001172080038373676,-0.0028837248523511812,0.7217112431618588,42173,2024
2024-07-13,152073047.2394604,1.4396910499940618e-11,861941198.719462,4.2775846632819604e-16,1362446040.0290616,5.1285940770037336e-17,253262405.21472624,1.2706213683533047e-17,252350527.93862203,1.6802555647119641e-18,4.934308763464783e-16,1.4397403930816963e-11,0.016386035002441277,0.027297451344839588,0.7112984222203468,41594,2024
2024-07-14,152066013.25789332,1.4398242420769373e-11,860478783.0151918,4.292136847321624e-16,1360340965.0335915,5.144478959816749e-17,252925227.84746364,1.2740113847646544e-17,251682222.03892264,1.6891907654601347e-18,4.950877789434365e-16,1.4398737508548315e-11,0.0073993053672304614,0.004951986696702245,0.7164196796450415,42464,2024
2024-07-15,152058273.08161446,1.439970827683373e-11,858993330.7437946,4.306994418357761e-16,1358259037.9295788,5.160261867654133e-17,252579597.24771935,1.2775004915902586e-17,251010804.43441087,1.6982395334342768e-18,4.967753049616543e-16,1.4400205052138692e-11,0.0004947189718719547,-0.0027268059882297377,0.7141474769914612,43049,2024
2024-07-16,152049864.90595567,1.4401300894155172e-11,857485100.3099991,4.3221588868987914e-16,1356200874.9980037,5.175936121839208e-17,252225582.17601934,1.2810891189493933e-17,250336245.0923727,1.7074040614626164e-18,4.984935451592278e-16,1.4401799387700332e-11,0.011612596540780357,0.013583784117419347,0.7150712608406786,42462,2024
2024-07-17,152040827.97924352,1.4403012899675953e-11,855954349.1937083,4.337631827862493e-16,1354167080.6488845,5.191495050668248e-17,251863254.65424326,1.2847776897478915e-17,249658508.82654402,1.7166866636496107e-18,5.002425968540603e-16,1.4403513142272807e-11,0.020125973578027718,0.04085320194098472,0.7142316189971865,43049,2024
