[23:31:53] [INFO] 
[23:31:53] [INFO] ================================================================================
[23:31:53] [INFO] TEP GNSS Analysis Package v0.15 (Jaipur) - STEP 1.1: Data Acquisition
[23:31:53] [INFO] ================================================================================
[23:31:53] [INFO] 
[23:31:53] [PROCESS] Building comprehensive station catalogue from authoritative sources
[23:31:53] [PROCESS] Fetching coordinates from authoritative sources...
[23:31:53] [PROCESS] Building comprehensive coordinate catalogue...
[23:31:53] [PROCESS] Fetching IGS network coordinates...
[23:31:54] [SUCCESS] Retrieved 767 stations from IGS network
[23:31:54] [PROCESS] Calculating geomagnetic coordinates for all stations...
[23:31:54] [SUCCESS] Geomagnetic coordinate calculation complete: 767 successful, 0 failed
[23:31:54] [SUCCESS] Built coordinate catalogue: 767 unique stations
[23:31:54] [SUCCESS] Stations with valid coordinates: 767/767 (100.0%)
[23:31:54] [SUCCESS] Geomagnetic coordinates: 767/767 stations (100.0%)
[23:31:54] [SUCCESS] Station catalogue built: 767 stations saved to step_1_1_station_coords_global.csv
[23:31:54] [INFO] Coordinate verification summary:
[23:31:54] [INFO]   Total stations in catalogue: 767
[23:31:54] [SUCCESS]   Stations with valid coordinates: 767
[23:31:54] [SUCCESS]   Verified stations for analysis: 767
[23:31:54] [SUCCESS] Final station catalogue: 767 stations (767 with valid coordinates)
[23:31:54] [INFO] Existing clock files: IGS:0 CODE:0 ESA:0
[23:31:54] [PROCESS] Generating download tasks...
[23:31:54] [INFO] Using date filter 2023-01-01 → 2025-06-30 (912 days)
[23:31:54] [SUCCESS] Tasks generated: IGS:912 CODE:912 ESA:912
[23:31:54] [INFO] 
[23:31:54] [INFO] ================================================================================
[23:31:54] [INFO] PARALLEL CLOCK FILE ACQUISITION
[23:31:54] [INFO] ================================================================================
[23:31:54] [INFO] 
[23:31:54] [PROCESS] Processing IGS: 912 files with 96 workers
[23:31:54] [PROCESS] IGS: Downloading 912 missing files...
[23:34:49] [SUCCESS] CODE: COD0OPSFIN_20241460000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.1% | ETA: 1min
[23:34:49] [SUCCESS] CODE: COD0OPSFIN_20241420000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.1% | ETA: 1min
[23:34:49] [SUCCESS] CODE: COD0OPSFIN_20241480000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.2% | ETA: 1min
[23:34:49] [SUCCESS] CODE: COD0OPSFIN_20241490000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.2% | ETA: 1min
[23:34:50] [SUCCESS] CODE: COD0OPSFIN_20241510000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.3% | ETA: 1min
[23:34:50] [SUCCESS] CODE: COD0OPSFIN_20241520000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.3% | ETA: 1min
[23:34:50] [SUCCESS] CODE: COD0OPSFIN_20241540000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.4% | ETA: 1min
[23:34:51] [SUCCESS] CODE: COD0OPSFIN_20241550000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.5% | ETA: 1min
[23:34:51] [SUCCESS] CODE: COD0OPSFIN_20241560000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.5% | ETA: 1min
[23:34:51] [SUCCESS] CODE: COD0OPSFIN_20241570000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.6% | ETA: 1min
[23:34:51] [SUCCESS] CODE: COD0OPSFIN_20241580000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 78.6% | ETA: 1min
[23:34:52] [SUCCESS] CODE: COD0OPSFIN_20241590000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 78.7% | ETA: 1min
[23:34:52] [SUCCESS] CODE: COD0OPSFIN_20241600000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.7% | ETA: 1min
[23:34:52] [SUCCESS] CODE: COD0OPSFIN_20241610000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.8% | ETA: 1min
[23:34:52] [INFO] [PROGRESS] Overall: 1437/1824 files (78.8%) | Rate: 8.1 files/sec
[23:34:52] [SUCCESS] CODE: COD0OPSFIN_20241620000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.8% | ETA: 1min
[23:34:52] [SUCCESS] CODE: COD0OPSFIN_20241630000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.9% | ETA: 1min
[23:34:53] [SUCCESS] CODE: COD0OPSFIN_20241640000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 78.9% | ETA: 1min
[23:34:53] [SUCCESS] CODE: COD0OPSFIN_20241650000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.0% | ETA: 1min
[23:34:53] [SUCCESS] CODE: COD0OPSFIN_20241660000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.1% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241670000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.1% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241680000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.2% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241690000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.2% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241710000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.3% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241700000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.3% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241720000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.4% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241730000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.4% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241740000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.5% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241750000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.6% | ETA: 1min
[23:34:54] [SUCCESS] CODE: COD0OPSFIN_20241530000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.6% | ETA: 1min
[23:34:55] [SUCCESS] CODE: COD0OPSFIN_20241760000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.7% | ETA: 1min
[23:34:55] [SUCCESS] CODE: COD0OPSFIN_20241780000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.7% | ETA: 1min
[23:34:55] [SUCCESS] CODE: COD0OPSFIN_20241790000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.8% | ETA: 1min
[23:34:55] [SUCCESS] CODE: COD0OPSFIN_20241770000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.8% | ETA: 1min
[23:34:55] [SUCCESS] CODE: COD0OPSFIN_20241800000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.9% | ETA: 1min
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241810000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 79.9% | ETA: 1min
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241820000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.0% | ETA: 1min
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241830000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.0% | ETA: 1min
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241840000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.1% | ETA: 1min
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241850000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.2% | ETA: 1min
[23:34:56] [INFO] [PROGRESS] Overall: 1462/1824 files (80.2%) | Rate: 8.0 files/sec
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241860000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.2% | ETA: 1min
[23:34:56] [SUCCESS] CODE: COD0OPSFIN_20241870000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.3% | ETA: 1min
[23:34:57] [SUCCESS] CODE: COD0OPSFIN_20241880000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.3% | ETA: 1min
[23:34:57] [SUCCESS] CODE: COD0OPSFIN_20241890000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.4% | ETA: 1min
[23:34:57] [SUCCESS] CODE: COD0OPSFIN_20241910000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.4% | ETA: 1min
[23:34:57] [SUCCESS] CODE: COD0OPSFIN_20241900000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.5% | ETA: 1min
[23:34:57] [SUCCESS] CODE: COD0OPSFIN_20241920000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.5% | ETA: 1min
[23:34:58] [SUCCESS] CODE: COD0OPSFIN_20241930000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.6% | ETA: 1min
[23:34:58] [SUCCESS] CODE: COD0OPSFIN_20241940000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.6% | ETA: 1min
[23:34:58] [SUCCESS] CODE: COD0OPSFIN_20241950000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.7% | ETA: 1min
[23:34:58] [SUCCESS] CODE: COD0OPSFIN_20241960000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.8% | ETA: 1min
[23:34:58] [SUCCESS] CODE: COD0OPSFIN_20241980000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 80.8% | ETA: 1min
[23:34:58] [SUCCESS] CODE: COD0OPSFIN_20241970000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.9% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20241990000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 80.9% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20242000000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 81.0% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20242010000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.0% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20242030000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.1% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20242020000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.1% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20242040000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.2% | ETA: 1min
[23:34:59] [SUCCESS] CODE: COD0OPSFIN_20242050000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 81.2% | ETA: 1min
[23:35:00] [SUCCESS] CODE: COD0OPSFIN_20242060000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.3% | ETA: 1min
[23:35:00] [SUCCESS] CODE: COD0OPSFIN_20242220000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.4% | ETA: 1min
[23:35:00] [SUCCESS] CODE: COD0OPSFIN_20242070000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.4% | ETA: 1min
[23:35:00] [SUCCESS] CODE: COD0OPSFIN_20242080000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.5% | ETA: 1min
[23:35:01] [SUCCESS] CODE: COD0OPSFIN_20242090000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.5% | ETA: 1min
[23:35:01] [INFO] [PROGRESS] Overall: 1487/1824 files (81.5%) | Rate: 8.0 files/sec
[23:35:01] [SUCCESS] CODE: COD0OPSFIN_20242100000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 81.6% | ETA: 1min
[23:35:01] [SUCCESS] CODE: COD0OPSFIN_20242110000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.6% | ETA: 1min
[23:35:01] [SUCCESS] CODE: COD0OPSFIN_20242120000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 81.7% | ETA: 1min
[23:35:02] [SUCCESS] CODE: COD0OPSFIN_20242130000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 81.7% | ETA: 1min
[23:35:02] [SUCCESS] CODE: COD0OPSFIN_20242150000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.8% | ETA: 1min
[23:35:02] [SUCCESS] CODE: COD0OPSFIN_20242140000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 81.9% | ETA: 1min
[23:35:02] [SUCCESS] CODE: COD0OPSFIN_20242160000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 81.9% | ETA: 1min
[23:35:03] [SUCCESS] CODE: COD0OPSFIN_20242170000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.0% | ETA: 1min
[23:35:03] [SUCCESS] CODE: COD0OPSFIN_20242180000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.0% | ETA: 1min
[23:35:03] [SUCCESS] CODE: COD0OPSFIN_20242190000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.1% | ETA: 1min
[23:35:04] [SUCCESS] CODE: COD0OPSFIN_20242200000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.1% | ETA: 1min
[23:35:04] [SUCCESS] CODE: COD0OPSFIN_20242210000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.2% | ETA: 1min
[23:35:04] [SUCCESS] CODE: COD0OPSFIN_20242230000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.2% | ETA: 1min
[23:35:05] [SUCCESS] CODE: COD0OPSFIN_20242250000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.3% | ETA: 1min
[23:35:05] [SUCCESS] CODE: COD0OPSFIN_20242240000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 82.3% | ETA: 1min
[23:35:05] [SUCCESS] CODE: COD0OPSFIN_20242260000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 82.4% | ETA: 1min
[23:35:06] [SUCCESS] CODE: COD0OPSFIN_20242270000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.5% | ETA: 1min
[23:35:06] [SUCCESS] CODE: COD0OPSFIN_20242280000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.5% | ETA: 1min
[23:35:06] [SUCCESS] CODE: COD0OPSFIN_20242290000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.6% | ETA: 1min
[23:35:07] [SUCCESS] CODE: COD0OPSFIN_20242310000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.6% | ETA: 1min
[23:35:07] [SUCCESS] CODE: COD0OPSFIN_20242300000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.7% | ETA: 1min
[23:35:07] [SUCCESS] CODE: COD0OPSFIN_20242320000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.7% | ETA: 1min
[23:35:07] [SUCCESS] CODE: COD0OPSFIN_20242330000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.8% | ETA: 1min
[23:35:08] [SUCCESS] CODE: COD0OPSFIN_20242340000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.8% | ETA: 1min
[23:35:08] [SUCCESS] CODE: COD0OPSFIN_20242350000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.9% | ETA: 1min
[23:35:08] [INFO] [PROGRESS] Overall: 1512/1824 files (82.9%) | Rate: 7.8 files/sec
[23:35:08] [SUCCESS] CODE: COD0OPSFIN_20242360000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 82.9% | ETA: 1min
[23:35:08] [SUCCESS] CODE: COD0OPSFIN_20242370000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.0% | ETA: 1min
[23:35:08] [SUCCESS] CODE: COD0OPSFIN_20242380000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.1% | ETA: 1min
[23:35:08] [SUCCESS] CODE: COD0OPSFIN_20242400000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.1% | ETA: 1min
[23:35:09] [SUCCESS] CODE: COD0OPSFIN_20242390000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.2% | ETA: 1min
[23:35:09] [SUCCESS] CODE: COD0OPSFIN_20242410000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.2% | ETA: 1min
[23:35:09] [SUCCESS] CODE: COD0OPSFIN_20242430000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.3% | ETA: 1min
[23:35:09] [SUCCESS] CODE: COD0OPSFIN_20242440000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.3% | ETA: 1min
[23:35:09] [SUCCESS] CODE: COD0OPSFIN_20242460000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.4% | ETA: 1min
[23:35:09] [SUCCESS] CODE: COD0OPSFIN_20242450000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.4% | ETA: 1min
[23:35:10] [SUCCESS] CODE: COD0OPSFIN_20242420000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.5% | ETA: 1min
[23:35:10] [SUCCESS] CODE: COD0OPSFIN_20242470000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.6% | ETA: 1min
[23:35:10] [SUCCESS] CODE: COD0OPSFIN_20242480000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.6% | ETA: 1min
[23:35:10] [SUCCESS] CODE: COD0OPSFIN_20242490000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.7% | ETA: 1min
[23:35:10] [SUCCESS] CODE: COD0OPSFIN_20242500000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.7% | ETA: 1min
[23:35:10] [SUCCESS] CODE: COD0OPSFIN_20242510000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.8% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242530000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.8% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242520000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.9% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242540000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 83.9% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242550000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.0% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242560000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.0% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242570000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.1% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242580000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.2% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242590000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.2% | ETA: 1min
[23:35:11] [SUCCESS] CODE: COD0OPSFIN_20242600000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.3% | ETA: 1min
[23:35:11] [INFO] [PROGRESS] Overall: 1537/1824 files (84.3%) | Rate: 7.8 files/sec
[23:35:12] [SUCCESS] CODE: COD0OPSFIN_20242610000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.3% | ETA: 1min
[23:35:12] [SUCCESS] CODE: COD0OPSFIN_20242620000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.4% | ETA: 1min
[23:35:12] [SUCCESS] CODE: COD0OPSFIN_20242630000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.4% | ETA: 1min
[23:35:12] [SUCCESS] CODE: COD0OPSFIN_20242640000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.5% | ETA: 1min
[23:35:12] [SUCCESS] CODE: COD0OPSFIN_20242650000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.5% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242670000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.6% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242680000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.6% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242660000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.7% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242700000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.8% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242710000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.8% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242690000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.9% | ETA: 1min
[23:35:13] [SUCCESS] CODE: COD0OPSFIN_20242720000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 84.9% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242730000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.0% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242740000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.0% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242780000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 85.1% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242750000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.1% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242760000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.2% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242770000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.3% | ETA: 1min
[23:35:14] [SUCCESS] CODE: COD0OPSFIN_20242790000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.3% | ETA: 1min
[23:35:15] [SUCCESS] CODE: COD0OPSFIN_20242800000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.4% | ETA: 1min
[23:35:15] [SUCCESS] CODE: COD0OPSFIN_20242820000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.4% | ETA: 1min
[23:35:15] [SUCCESS] CODE: COD0OPSFIN_20242830000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.5% | ETA: 1min
[23:35:15] [SUCCESS] CODE: COD0OPSFIN_20242810000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.5% | ETA: 1min
[23:35:15] [SUCCESS] CODE: COD0OPSFIN_20242840000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 85.6% | ETA: 1min
[23:35:16] [SUCCESS] CODE: COD0OPSFIN_20242850000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.6% | ETA: 1min
[23:35:16] [INFO] [PROGRESS] Overall: 1562/1824 files (85.6%) | Rate: 7.7 files/sec
[23:35:16] [SUCCESS] CODE: COD0OPSFIN_20242870000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.7% | ETA: 1min
[23:35:16] [SUCCESS] CODE: COD0OPSFIN_20242860000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.7% | ETA: 1min
[23:35:16] [SUCCESS] CODE: COD0OPSFIN_20242880000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.8% | ETA: 1min
[23:35:17] [SUCCESS] CODE: COD0OPSFIN_20242890000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.9% | ETA: 1min
[23:35:17] [SUCCESS] CODE: COD0OPSFIN_20242900000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 85.9% | ETA: 1min
[23:35:17] [SUCCESS] CODE: COD0OPSFIN_20242910000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.0% | ETA: 1min
[23:35:17] [SUCCESS] CODE: COD0OPSFIN_20242920000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 86.0% | ETA: 1min
[23:35:17] [SUCCESS] CODE: COD0OPSFIN_20242930000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.1% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20242940000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.1% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20242950000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.2% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20243030000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.2% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20242960000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.3% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20242970000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.3% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20242980000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.4% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20242990000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.5% | ETA: 1min
[23:35:18] [SUCCESS] CODE: COD0OPSFIN_20243130000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 86.5% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243120000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 86.6% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243000000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.6% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243010000_01D_30S_CLK.CLK.gz (4.9MB) | Progress: 86.7% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243020000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.7% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243040000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.8% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243050000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 86.8% | ETA: 1min
[23:35:19] [SUCCESS] CODE: COD0OPSFIN_20243070000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 86.9% | ETA: 1min
[23:35:20] [SUCCESS] CODE: COD0OPSFIN_20243060000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 87.0% | ETA: 1min
[23:35:20] [SUCCESS] CODE: COD0OPSFIN_20243080000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 87.0% | ETA: 1min
[23:35:20] [INFO] [PROGRESS] Overall: 1587/1824 files (87.0%) | Rate: 7.7 files/sec
[23:35:20] [SUCCESS] CODE: COD0OPSFIN_20243090000_01D_30S_CLK.CLK.gz (4.8MB) | Progress: 87.1% | ETA: 1min
[23:35:20] [SUCCESS] CODE: COD0OPSFIN_20243100000_01D_30S_CLK.CLK.gz (4.7MB) | Progress: 87.1% | ETA: 1min
